12.6651	43.1163	29.3	1.99992366777	0.850341109019	13.5952417453	42.6081040607
15.4976	40.0108	277.6	0.815478874496	-2.71750514966	12.6408254225	41.6583682241
13.6611	41.0488	394.9	0.784674359179	-0.978340204162	12.6163816341	41.6335635533
13.7818	42.1869	39.3	1.7469460918	-0.363863229681	13.3889777816	42.4059246493
15.0044	40.9935	27.1	1.35789200755	-1.81607160564	13.0743476708	42.0942778282
15.1991	40.8805	48.1	1.35943021909	-2.00154347154	13.0755855271	42.0955116803
15.2691	40.8619	25	1.37746238783	-2.05467619652	13.0901002804	42.1099749076
15.6622	40.6626	38	1.40529111965	-2.41188515391	13.1125136492	42.1322921623
15.9195	40.3003	66.8	1.24313199873	-2.79046220534	12.9821315974	42.0021874555
15.3952	40.8188	28.5	1.40253541229	-2.15631660863	13.1102934874	42.130082417
15.4337	42.6731	41.1	2.87735262477	-1.03118542488	14.3211500207	43.3064260566
15.417	42.6524	30.9	2.85349069664	-1.03436228232	14.3011893933	43.2874961177
15.4015	42.6812	56.4	2.86905311522	-1.00758121308	14.314206028	43.299842355
12.77	43.0551	25.8	1.99615966216	0.752358167135	13.592162986	42.605098588
13.8262	40.195	399.6	0.179103293534	-1.5932785125	12.1396382531	41.144900497
10.9263	43.3019	25.1	1.4090340384	1.98683309909	13.1155294154	42.1352934635
15.8877	41.8404	90.2	2.4335895731	-1.81188524815	13.9519600159	42.9538202385
14.9798	43.3525	46.9	3.20702733612	-0.350697669988	14.5982033145	43.5676033368
13.5251	43.193	45.3	2.43618013724	0.392971373612	13.9541029327	42.955882083
13.1388	40.048	456.5	-0.254283831731	-1.26131760527	11.8027987885	40.7939881644
14.4336	41.3144	44.1	1.34843041585	-1.27979149198	13.0667346333	42.0866880691
14.0708	42.9659	48.4	2.49590082707	-0.0618639814419	14.0035437856	43.0034030203
14.1682	40.8685	405.9	0.872733991994	-1.39235628042	12.6863081694	41.7044578961
12.604	43.9934	28.3	2.68017868045	1.4059498944	14.1565848637	43.1499019188
13.3874	42.8657	26.7	2.11404230345	0.276832332642	13.6887261013	42.6991859749
12.9313	43.2378	40.5	2.21304328214	0.766462993169	13.7700486376	42.778140235
15.8094	40.1122	274.4	1.04333403161	-2.84173801484	12.8222181874	41.8416821557
15.7013	41.7936	49.9	2.31042547172	-1.73229838781	13.8502439547	42.8557472177
13.7299	40.3421	413.4	0.252095809328	-1.44592374904	12.196724013	41.2039053737
12.426	43.366	35.5	2.09805892757	1.13854336587	13.6756162477	42.6864336868
12.921	43.273	54.2	2.23685144995	0.793455390651	13.7896363454	42.7971188916
13.831	40.272	418.3	0.242716627374	-1.54970311477	12.189383011	41.196325114
10.126	41.409	31.2	-0.481908925726	1.38668092568	11.6273080017	40.6092911673
15.659	41.582	28.6	2.12491935744	-1.83903785286	13.6976507368	42.7078633444
16.415	40.667	28	1.76559667122	-2.85521524059	13.404138955	42.4208427774
15.241	40.02	314.1	0.701170887343	-2.55729550642	12.5502150454	41.5662981864
14.7454	41.766	26.6	1.84861474143	-1.18847205341	13.4717124969	42.4872225603
14.8043	41.7286	25.8	1.84600292009	-1.24611814133	13.4695843903	42.4851347992
12.3446	43.9179	52.8	2.50883628126	1.51192829101	14.0142627111	43.013693212
14.3388	40.4197	364.4	0.594952058651	-1.76795397217	12.4662480973	41.48068002
15.4815	40.3428	294.6	1.06887072871	-2.50232824421	12.8426123455	41.8622091054
15.5949	40.041	290.2	0.885421465997	-2.75728768313	12.6963957636	41.7146687292
12.9112	40.3337	464.3	-0.128652811159	-0.951357059866	11.9000741615	40.895811987
13.362	43.1376	30.2	2.32043465003	0.454817279289	13.8584980427	42.8637206773
15.2442	40.1377	294.8	0.795423553034	-2.4866348966	12.6249091231	41.6422196977
12.7177	40.0401	517.3	-0.452660157717	-1.00705600862	11.6498033317	40.633038731
13.5152	40.6636	405.7	0.410562064676	-1.12201878736	12.3210118639	41.3319072079
13.4723	43.466	41.5	2.63127743391	0.587763608145	14.1159014488	43.1110458505
15.8858	41.8505	26.4	2.44060814172	-1.80448240445	13.9577661141	42.959406264
16.1108	40.6269	26.5	1.58956499055	-2.7004058627	13.2613281772	42.2799601571
15.0802	40.5075	303.5	1.00984684091	-2.16031580355	12.7954944156	41.8147589643
15.7187	42.139	45	2.58909984789	-1.52767178068	14.0808532633	43.0775207214
12.9979	43.6735	39.1	2.59176709421	0.987310840647	14.0830685209	43.0796411162
16.1791	42.0529	37.6	2.73507401907	-1.84834651288	14.202316726	43.1935035912
13.5074	43.6633	31.3	2.80426787354	0.686008995369	14.2600534681	43.2484361403
14.9311	40.5926	302.6	1.00731804188	-2.01864482024	12.7934772715	41.8127255969
15.8329	40.0414	267.1	0.999025524891	-2.89985569976	12.7868634877	41.8060574674
14.8617	40.0945	311.7	0.581276574583	-2.28255017904	12.455453632	41.4696524018
12.5483	40.361	508.8	-0.270932694159	-0.712607299389	11.7899300741	40.7804881543
15.7425	41.9023	30.6	2.41468413275	-1.68873899902	13.9363257665	42.9387720828
15.0761	40.4959	305.8	0.998777116199	-2.16499715321	12.786665388	41.8058577127
15.2522	40.0208	301.7	0.707096312727	-2.5635538313	12.5549056975	41.5710726018
15.8365	40.0429	264.3	1.00191818918	-2.90108034983	12.789170406	41.8083835425
14.9047	40.5731	306.8	0.979598943957	-2.01479101898	12.7713750036	41.7904347959
14.5501	40.0675	388.4	0.413929052737	-2.11048298391	12.3236579453	41.3346254554
15.2094	40.2452	336.5	0.863723284555	-2.39941934283	12.6791458551	41.6972055758
13.4406	43.4234	34.2	2.58339175193	0.58057548097	14.0761129703	43.0729827828
